,author,published_at,updated_at,like_count,text
1675,Rohan Singh,2021-07-30T10:16:28Z,2021-07-30T10:16:28Z,0,"Even though US denied us cryonic engines to delay our space programs ,plotted our scientists in false criminal trading cases we managed to achieve this all because of our great scientist .Many of you will disagree with me but you can&#39;t truth it is there for everyone to see ,learn to accept it."
1676,MR CHAN,2021-07-30T09:35:42Z,2021-07-30T09:35:42Z,1,ＬＯＶＥ  ＦＲＯＭ   ＩＮＤＩＡ
1677,Yasar khan,2021-07-30T09:07:56Z,2021-07-30T09:07:56Z,2,ISRO competed mars mission in 74 Million budget <br>NASA : 😢😢 You cant do that I have spent billions on it 😭😭
1678,Athul Premraj,2021-07-30T08:38:56Z,2021-07-30T08:38:56Z,0,&quot;Would be&quot; as it&#39;s future tense?
1679,SlayEmAll,2021-07-30T08:27:26Z,2021-07-30T08:27:26Z,0,That&#39;s called living on a budget.<br>The spoilt brats with unlimited budget in western countries wouldn&#39;t know how to manage that lmao
1680,Biplab Roy,2021-07-30T08:11:48Z,2021-07-30T08:11:48Z,0,Yep.. Its just getting started..
1681,Y2KgLitCh,2021-07-30T07:35:50Z,2021-07-30T07:35:50Z,0,Lets hope politics doesn&#39;t ruin everything.
1682,Hiho Yono,2021-07-30T05:56:40Z,2021-07-30T05:56:40Z,0,"Sadly, indians Robot spacecraft disappeared in space with the $2b"
1683,ROSHAN,2021-07-30T04:12:32Z,2021-07-30T04:12:32Z,0,Se its very simple! We are underpaid and even our Scientists are underpaid and live middle class life with no overtime pay. IsRO&#39;s head and and a team lead in Nasa would have same pay and if not then NASA lead will have higher.
1684,Nishant Verma,2021-07-30T02:50:18Z,2021-07-30T02:50:18Z,1,Missing homi bhabha
1685,Sayan Roy,2021-07-30T02:31:56Z,2021-07-30T02:31:56Z,0,👍
1686,laugh life,2021-07-29T18:49:45Z,2021-07-29T18:49:45Z,1,Wrong.. Pakistan is most cost cutting country 😂
1687,nitharsanam,2021-07-29T18:22:39Z,2021-07-29T18:22:39Z,1,Creating original technologies cost lots of money;  reverse engineering doesn&#39;t cost that much.
1688,Karvhl,2021-07-29T17:44:32Z,2021-07-29T17:44:32Z,1,india spends $74M think what INDIA can achieve if we spend the same amount as NASA ($500-800M) 🤯
1689,GAURAV KANER,2021-07-29T16:37:06Z,2021-07-29T16:39:36Z,1,"&quot;Popcorn which costs 10 bucks outside, costs 150 inside a mall&quot;. <br>It is upto customers to buy it or not<br>ISRO is not doing things cheap by Indian standards"
1690,Suhaib iklaqh.,2021-07-29T15:07:32Z,2021-07-29T15:07:32Z,2,"Just so that everyone knows. The cost to launch 1kg into space, the cost of spaceX is exactly half of ISRO. This means ISRO will start loosing the launch contracts."
1691,Komal Sharma,2021-07-29T09:29:17Z,2021-07-29T09:30:03Z,0,"Due to the vision of ISRO India now has the best available geospatial database for the entire country. Second probably only to NASA and EU. Every inch of the country is digitally mapped now which has added immense value to various other industries like mining, rural development, agriculture, land revenue and disaster management !!"
1692,Pepe silvia,2021-07-29T08:15:24Z,2021-07-29T08:15:24Z,0,❤️❤️
1693,Gaurav Tiwari,2021-07-29T04:43:23Z,2021-07-29T04:43:23Z,1,The speaker is Rohit Mehra with a different accent😂❤️<br><br>Jai Hind ki sena❤️🇮🇳
1694,Ashish gupta,2021-07-29T04:05:13Z,2021-07-29T04:05:13Z,1,Woow
1695,UNDERGROUND RIDDIM AND BASSLINE (UR&B),2021-07-29T02:33:07Z,2021-07-29T02:33:07Z,2,INDIA HAS CUTTING EDGE MAKE-SHIFT TECHNOLOGY 😎
1696,Utna_Hibura,2021-07-28T21:27:28Z,2021-07-28T21:27:28Z,0,This title is really stupid and unnecessary. .
1697,রাষ্ট্রবাদী বাঙালি,2021-07-28T16:17:38Z,2021-07-28T16:17:38Z,0,This is INDIAN brain you can&#39;t defeat no one can isro is our pride 🇮🇳🙏  Bharat mata ki jay 🇮🇳🙏    our scientists best in the world ❤❤❤
1698,1nSane5k,2021-07-28T14:43:58Z,2021-07-28T14:43:58Z,0,"Ofc its india, they intelligent af"
1699,This Amazing Life,2021-07-28T13:51:19Z,2021-07-28T13:51:19Z,0,There is a deference between Raman and Ramen noodles my friend
1700,Anil Thampi,2021-07-28T13:05:49Z,2021-07-28T13:05:49Z,1,Its because we get paid in peanuts here in india. Just check how many indians are working overseas.
1701,Brahma Swarup,2021-07-28T11:06:22Z,2021-07-28T11:06:22Z,0,WE INDIANS ARE &#39;&#39;JUGAADU&quot; TYPES THATS WHY WE ARE UNIQUE
1702,CSA gamer,2021-07-28T09:51:14Z,2021-07-28T09:51:14Z,1,The reason why indian sattelite are cheap because their scientist and workers are not paid enough compare to other countries
1703,Akash Jawaliya,2021-07-28T08:02:39Z,2021-07-28T08:03:43Z,0,Thanx to our honorable Late President &quot; A. P. J. Abdul Kalam &quot; Sir 💐🤍<br>The Missile Man of India 🇮🇳🚀
1704,🔱Madara Uchiha🔱,2021-07-28T05:51:14Z,2021-07-28T05:51:14Z,1,Please send this video to BBC they needs to hear this🙏
1705,Anoop Varghese,2021-07-28T04:27:04Z,2021-07-28T04:27:04Z,1,Thank you for this video. Live from India
1706,bhargav sai,2021-07-28T03:48:46Z,2021-07-28T03:48:46Z,0,The Indian Mars mission budget was nearly the budget of hollywood Gladiator movie. Which is way more lesser than the budget of interstellar.
1707,@RPM,2021-07-27T18:59:52Z,2021-07-27T18:59:52Z,0,Thats because india pays shit to thr scientist while in usa u get top dollar
1708,ARYAN DOGRA,2021-07-27T15:27:00Z,2021-07-27T15:27:00Z,2,Just repeat with me jai hind 🇮🇳💯🇮🇳
1709,Gulzari Lal,2021-07-27T15:03:04Z,2021-07-27T15:03:04Z,2,Fun fact :u can say NASA a bigger version of ISRO....😂😌as NASA has more indian scientists than ISRO...I think without them NASA is NOTHING
1710,Vaibhav Mittal,2021-07-27T12:09:52Z,2021-07-27T12:09:52Z,0,This is when 90% of indian minds don&#39;t even get opportunity to show it&#39;s worth. And rest 10%&#39;s 90 percent doesn&#39;t stay in India.
1711,Chaitanya Ghule,2021-07-27T10:29:40Z,2021-07-27T10:29:40Z,0,Only 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
1712,arnav_,2021-07-27T06:37:56Z,2021-07-27T06:37:56Z,0,Stop being a attention seeker
1713,Vikas yadav,2021-07-27T05:29:57Z,2021-07-27T05:29:57Z,30,The best thing  about isro they don&#39;t compare himself with any organisation❤❤
1714,Abhishek Kumar,2021-07-27T05:16:52Z,2021-07-27T05:17:11Z,0,Others are praising our capabilities and there are some people in our own country who always discourages ISRO and Sceintists.
1715,Ayush sharma,2021-07-27T05:01:52Z,2021-07-27T05:01:52Z,0,We are jugadi no.1
1716,Sai Karthik Kalvapalli,2021-07-27T03:48:38Z,2021-07-27T03:48:38Z,0,"For a guy who calls himself Logically Answered, the information given is not complete, and the context isn’t given. Price per kg isn’t a great metric when the actual payload is not the same. It’s stupid to compare the cost of different Mars missions with isro’s when the payload weight is different and the nature of payload is different. This video is made to get a lot of views from Indians. It’s literally a clickbait video. And Indians love this kind of stuff, since most of them suffer with inferiority complex. The truth is, ISRO has done impressive work, irrespective of what NASA accomplished. No sane person needs to undermine NASA’s accomplishments to show isro in good light. And this video is a waste of time with a lot of half truths and illogical comparisons."
1717,Davout,2021-07-26T23:10:03Z,2021-07-26T23:10:03Z,1,"There is a lot of misinformation not to say a bigger word in this video. <br><br>First NASA is not a manufacturer. Boeing, Lockheed Martin and SpaceX are manufacturers. One reason why NASA is not all that efficient is the constant changes in leadership of the country. Another reason is companies like Boeing which more and more show they lack efficiency. If the manufacturer lacks efficiency the who operation becomes stagnant and more expensive. Yet that doesn&#39;t necessarily means that NASA is inefficient. After all the most efficient entity in the field is SpaceX and SpaceX is what it is largely because of NASA. They saved SpaceX in the very beginning and remained one of the biggest investors in the company in the early to mid period of the SpaceX&#39;s development. Furthermore they remain huge for SpaceX to this day. Falcon 9 was developed with NASA&#39;s money and now it is the most efficient and the most cost-effective rocket in the world. So don&#39;t compare NASA to ISRO in that way. NASA is spending their money everywhere and they obviously have a winning strategy because America + all of the space expiration entities are winning the space race and no ISRO no CNSA can catch them at the moment.<br><br>Another misinformation was about the big missions of ISRO. For example the finding water on the moon was not done by India but by NASA. It was launched on Indian rocket but the probe was American. <br><br>Now I understand you might have a lot of Indian followers but misinformation is not good for anybody."
1718,A K,2021-07-26T21:45:48Z,2021-07-26T21:45:48Z,1,Indeed India is a union not a country<br><br>North India &amp; South India are two different worlds<br><br>ISRO is run by 90% South Indians (Dravidians) <br><br>If South India was not a part of Indian union she would have developed like Germany or Japan<br><br>However South India is suffering bcoz of North India&#39;s mamooth population &amp; communal politics
1719,Lopamudra Ray,2021-07-26T16:05:50Z,2021-07-26T16:05:50Z,0,"Please appreciate the information,  don&#39;t start comparing. Our scientists hold high regards for NASA scientists as well. Their is contest but never disrespect."
1720,Yokesh Kaliaperumal,2021-07-26T15:02:37Z,2021-07-26T15:02:37Z,3,One of the few sectors where India&#39;s performance is average.
1721,Jamir Toshi,2021-07-26T15:01:47Z,2021-07-26T15:01:47Z,0,Meanwhile Indian GOVERNMENT humiliates and Jails ISRO scientists instead of paying them more or appreciating them
1722,Pawan Sharma,2021-07-26T07:51:26Z,2021-07-26T07:51:26Z,2,Pakistan it minister fawad chaudhary is secretly watching it and crying 😂😂😂😂
1723,Arunjith,2021-07-26T05:26:28Z,2021-07-26T05:26:28Z,0,Feeling proud❤️ <br>Jai hind
1724,R J,2021-07-26T05:17:56Z,2021-07-26T05:19:16Z,1,"India like the rest of the nations hav the luxury to learn from US mistakes, they are improving  &amp;  good indication but are no where near,   its been 50 yrs since the Man Moon Mission  , not achieved till today  &amp;  don&#39;t forget , thats the origin of semi&#39;s , nano tech ,  internet, cell ...  M M M &amp; the famous line &#39; Houston we hav a problem&#39; ... Good luck India, there is an awful  lot of work ahead ."
1725,Abhinav Vemireddy,2021-07-26T03:31:37Z,2021-07-26T03:31:37Z,0,"The voice is not clear, need to improve on pronouncing."
1726,A Google user,2021-07-26T03:07:14Z,2021-07-26T03:07:14Z,0,🤣🤣🤣jokes of 2121 after knowing u get more views from so
1727,Bujji Vallepu,2021-07-25T20:08:12Z,2021-07-25T20:08:12Z,0,Really cause of u r voice..I am not able to finish video.. just after 1 min...I exit..
1728,Raj Shrishrimal,2021-07-25T16:41:24Z,2021-07-25T16:41:24Z,0,😍😍😍
1729,TechLiberator,2021-07-25T16:07:44Z,2021-07-25T16:07:44Z,1,This also shows how dumb the US is to compare military budgets as well.<br><br>Spending more doesn&#39;t mean better.  It might just show how stupid one is.
1730,AlphaPhniX,2021-07-25T15:17:51Z,2021-07-25T15:17:51Z,1,I bet there will be tutorials on YouTube on how to make budget rockets from Indian guy.
1731,Ob,2021-07-25T15:02:05Z,2021-07-25T15:03:09Z,0,It does not humiliate other nations. It humiliate indian scientists. Our scientists are so much underpaid and unappreciated by the government. Low budget comes at a cost of scientists and researchers having disproportionate income compared to other nations.
1732,Wasim Ahmed TM,2021-07-25T14:04:24Z,2021-07-25T14:04:24Z,0,The only organization that&#39;s driven by simple and humble people like it&#39;s predecessor Dr. Kalam even today... My cousin who&#39;s very humble and hard working also is a part of them....
1733,Art Amour,2021-07-25T13:00:54Z,2021-07-25T13:00:54Z,2,I feel very proud being an Indian 🙏 🇮🇳❤️❤️
1734,BM Yadav,2021-07-25T10:41:13Z,2021-07-25T10:41:13Z,1,India cheaper than china 😁😁
1735,One Sky,2021-07-25T09:43:33Z,2021-07-25T09:43:33Z,0,It&#39;s great feat for india but first is first. They did it long back so we can&#39;t take all the credit. It takes a lot of research and test for doing first.
1736,LoKeShRoXx,2021-07-25T09:42:58Z,2021-07-25T09:42:58Z,0,"ISRO MADE INDIAN&#39;S SOO PROUND, AND PROVES  THE INDIANSTALENT&amp;INTELLIGENCE<br>      IM PROUND TO BE AN INDIAN"
1737,Cyril Sabu,2021-07-25T09:00:25Z,2021-07-25T09:00:25Z,0,What india does deserves appreciation. But don&#39;t compare a Suzuki with a Lambo. Look at the flight time of Indian space projects with that of USA
1738,Raavan Raavan,2021-07-25T06:42:22Z,2021-07-25T06:42:22Z,0,SLV is not satellite launch vehicle. It means Sri Lakshmi Venkateshwara.
1739,Voice Out People,2021-07-25T06:29:42Z,2021-07-25T06:29:42Z,0,Isro is just following the step already had been achieved. Why can&#39;t they achieve more than Nasa than
